,,labels,text,ppl
19534,水果,1,物流快，东西是正品，信赖京东。,9.717459153782881
43829,衣服,0,价格38 实际到了是48 真坑,440.53297896358316
12929,平板,0,看视频画面不正常，看不到字幕。,2.4919762929827662
5880,平板,1,很好，非常好，好好好好好好好。,7.381317668917765
44084,衣服,0,掉色非常严重，裤头拉链不好用,16.35235812303871
46555,衣服,0,订的铂金蓝发个纯黑很不负责任。,82.54179726730736
7091,平板,1,帮同事买的，很不错。谢谢京东,6.111375041100728
12914,平板,0,店大欺客，言而无信，活不要脸,16.226340051560605
43828,衣服,0,不好看的。。。和图有严重的区别,9.255272397107264
6841,平板,1,不错，用着没啥问题，字数补丁,28.88842397195945
60135,酒店,0,就是离机场近，没有其他优势！,6.185800935978443
31539,洗发水,0,假货，洗了痒，还有好多头皮屑！,59.93673984484884
47855,衣服,0,没穿多久就有洞了，质量很不满意,12.484848136045168
17542,水果,1,多次购买，甜脆度不错，会回购。,29.947316591980762
38708,衣服,1,偏薄，整体还不错，适合春天穿！,11.14227980974304
20242,水果,1,又快又好啊啊啊 又快又好啊啊啊,2.8049454564982503
39587,衣服,1,大小合适，价格适中，还可以。,6.013189198002929
3934,平板,1,帮朋友下的单，服务不错，赞一个,7.230183046734263
38224,衣服,1,穿上很暖和，还是比较满意的。,12.089417720971822
28804,洗发水,1,东西很好，比超市买的划算哈…,16.04209012792951
12946,平板,0,不到一个月频繁死机，开不了机,4.4523529160407795
13696,手机,1,硬件不错，从外观，做工多不错.,19.44112446127961
6829,平板,1,很划算，今后还会继续购买的！,5.028633428449302
36623,蒙牛,1,蒙牛香蕉牛奶味道不错@二娃老李,58.333026523106575
40914,衣服,1,收到了，挺合身的哈哈。下次还买,35.9040728272714
36396,蒙牛,1,蒙牛你是好样的！岂止全年无休啊,91.4777395554988
43857,衣服,0,码数太大！都不知道是怎么定的码,13.327445961064797
7245,平板,1,用着很开心？目前还没有其他问题,8.916371478780645
15520,水果,1,甜脆，物流超快，就是太大个了。,19.93434722422387
26325,洗发水,1,好用，头发可顺了，用完再来，,22.993542497670493
35984,蒙牛,1,蒙牛总是那么亮有意思，特色鲜明,30.20954206505331
3885,平板,1,东西不错，儿子很喜欢，值得表扬,4.585333215051005
38722,衣服,1,面料舒服。快递也很好。很满意。,8.519016622010094
29245,洗发水,1,第一次用这个牌子。希望不要失望,6.377847151718365
35454,热水器,1,刚收到货还没来的及拆出来看看,17.922011327007223
40279,衣服,1,很好很舒服很好很舒服很好很舒服,1.3111720777138816
57070,酒店,0,一般般的酒店，太差，不会再住,12.398861347948955
33297,洗发水,0,觉得比外买的稀，好似加了水的,52.64500673245912
18607,水果,1,苹果挺好吃的，已经卖了几次了。,7.498175148818653
45030,衣服,0,你们衣服L号这么大，把我装里面,22.943885435080464
32784,洗发水,0,感觉受到了欺骗，用完头发很干,7.554491315849887
18716,水果,1,买了2箱，个头不大，甜度可以。,7.544666576508194
6221,平板,1,不错，孩子很喜欢，物流给力。,7.162564377256498
33973,洗发水,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1.036707432377873
44367,衣服,0,不是很好@裤腿太小.码数也不对,48.327229753514224
35481,热水器,1,东西很好，家里人用着都说好。,9.449499261700629
42297,衣服,1,"裤子不错,大小合适,穿上很舒服",6.232688791072225
6668,平板,1,使用了一段时间！还行！物有所值,3.835247037364619
26909,洗发水,1,"物流速度快,比超市便宜很多,",5.159429646910588
9466,平板,0,玩的一点不顺畅，想退货！！！,33.569135362901555
46499,衣服,0,不是正品，防伪标识都没有涂层,10.092138936392573
25473,洗发水,1,不错价格实惠 老顾客买好多次了,12.308637400894636
8176,平板,0,电池太不耐用了...分辨率低,4.355017257030047
9384,平板,0,"手机一般,网络才2G.差别大.",13.895802853772631
39271,衣服,1,很好的衣服，手感做工都非常好,6.25539556596102
12353,平板,0,东西可以，就是说话和放屁一样,14.553968822424821
16498,水果,1,苹果不错，价钱买高了，怪自己。,27.340489021013333
26172,洗发水,1,像是正品还没用物流超快价格低廉,12.081121220810688
13870,手机,1,价格实惠！能当U盘使用方便快捷,12.55422199176099
4124,平板,1,第一次用华为，屏幕好音质一般！,12.271668300999508
41327,衣服,1,好、好、挺好的就是物流差了点,10.219019293763141
43682,衣服,0,质量差的没话说，只能认上当了。,11.741421384075196
24477,水果,0,不多说，有烂的！快递态度极差！,26.41178776477329
4328,平板,1,嗯搞活动的奖品，还可以，用用看,19.492819961029014
36063,蒙牛,1,蒙牛总部，能看见的地方都很干净,20.611755655389413
60290,酒店,0,一般，不达标，不达标，服务差,5.943368623846799
41595,衣服,1,第二次买了，和第一次质量有差异,3.405226255162552
47164,衣服,0,裤脚不好。实物差太多。差差差评,71.10933332616618
8274,平板,0,怎么没有自带的贴膜 还没有耳机,9.213589255066292
34803,洗发水,0,一点不值，第一次购买就晕了。,11.228269830633796
19062,水果,1,脆脆香甜的苹果，妈妈说很不错。,6.746087315714273
38164,衣服,1,款式高档面料好做工精细质量不错,6.169646018938046
12865,平板,0,垃圾平板，玩个游戏卡的要死!,34.01930190421055
28662,洗发水,1,不是特大的那种，不过还是划算！,8.226532296734876
12996,平板,0,不好，wlan信号时有时无！,20.762604934959377
42534,衣服,1,没话说，花花公子值得信赖???,11.119177334584924
12991,平板,0,渣渣像素，渣渣分辨率，已经退货,6.556920034024444
3193,平板,1,使用一段时间评价，华为不错。,5.545985915555952
35189,洗发水,0,啥都不说，买贵了，刚买就降价,16.297483523127525
47786,衣服,0,不怎么样，裤子上全是毛，差评。,9.9670717842861
26480,洗发水,1,很不错，送人的，好多，非常好,9.082089945456666
3295,平板,1,质优价廉，送货快，送货员态度好,4.884824610964999
44832,衣服,0,心得就是下次买东西不能光看评论,10.081532690945181
5251,平板,1,音质 手感不错 就是尺寸小了点,9.059759558066698
7121,平板,1,老爹很喜欢，主要是看中屏幕大,22.56565041715138
39683,衣服,1,裤子质量好，面料不错，穿着好看,4.1294172386423575
43399,衣服,0,垃圾，穿了3次就起毛球。地摊货,63.842033375998795
7288,平板,1,不错，有质感和性价比的平板！,5.707819574078703
35035,洗发水,0,同事是说没她在屈臣氏买的好！,144.21100403086328
47591,衣服,0,垃圾，超级中的垃圾，裤子是破的,9.965517319939108
35255,洗发水,0,洗发露好用，就是看着不是真品，,41.15009617812916
28436,洗发水,1,刚刚收到还没有拆开用后加评……,43.65993698389141
11819,平板,0,屏幕反应迟钝，怀疑是返修货。,15.813349695771997
23143,水果,0,垃圾，水果，物流，快递员都不好,18.85797084436645
39646,衣服,1,卖家服务好，不错的一次够物哟！,60.1341928383273
40689,衣服,1,纯棉的，穿着舒服，入手好几件,7.014854512436795
5627,平板,1,东西不错，大一点的手机的感觉。,19.34096456888713
42501,衣服,1,穿上很舒服，大小合适，不错。,7.655113162404654
44965,衣服,0,什么裤子啊！不好一百个不好……,20.1512626449499
6037,平板,1,大小是想要的 系统要定时清理,41.8476771718052
36658,蒙牛,1,蒙牛广告开始走温情高端路线了。,19.47976090790543
59939,酒店,0,除了离机场近外，没有别的优点,6.667799417845388
42462,衣服,1,质量不错 款式很好 做工细致,3.467384583081386
42729,衣服,1,质量很好，面料很好，穿上很舒服,3.4193744679039613
8556,平板,0,说好的送贴膜的呢？没看见，晕…,28.937704482740525
15619,水果,1,好想你的时候就是这样的话就不说,5.765694031336426
61532,酒店,0,态度垃圾、陈旧不干净、空调吵,37.117190866925895
25467,洗发水,1,今天下单，就收到了，超赞???,26.495937543210086
10357,平板,0,做了冤大头，没几天就降价了。,14.29105004716912
44020,衣服,0,京东死人了买个东西十天不发货,43.11662917086773
25863,洗发水,1,东西多…看错了不是 去屑的……,216.19365717336058
42455,衣服,1,很不错的衣服 已经买好多次了,2.8143510623955206
39295,衣服,1,"收到了,质量不错,穿着挺合适的",5.895968923265405
17795,水果,1,苹果好吃，新鲜，脆甜，相当棒！,8.462461358426351
16675,水果,1,不错，已经是多次购买了，加油！,6.106088370635555
22710,水果,0,为什么苹果是不好的？？？？？？,4.8430187723654825
11221,平板,0,以后再不买华为了，伤透了心?！,21.84088233064396
43537,衣服,0,摸着有点像地摊货，明显的假货。,6.424201398250326
60011,酒店,0,地点很好，酒店太老太不够四星,55.60651883569907
11353,平板,0,昨天刚买的，今天就降价送套送膜,11.934380405698976
41556,衣服,1,质量好像还不错，但是款式，老款,6.760314281715899
35808,热水器,1,非常好 比上次购买又优惠了些,36.52905794925448
41271,衣服,1,料子穿起来也很舒服，老公很满意,5.108368511402207
47527,衣服,0,颜色跟配图差太远 面料垃圾！,40.48716417540422
5893,平板,1,京东一如既往，华为值得信赖。,8.73984944641681
33265,洗发水,0,差评。。。。。。。全都漏出来了,23.428764788871487
45600,衣服,0,第一次在网上买衣就遇上这种情况,4.124378486463038
46964,衣服,0,异味重 去不掉 买了直接想扔了,72.81083084250955
36861,蒙牛,1,蒙牛真有创意 太细心了，呵呵,33.03841147648984
39748,衣服,1,很好看，穿上很舒服，质感不错,3.2724078021537886
17882,水果,1,味道不错，价格合理，值得购买！,3.8144086940000275
18081,水果,1,有两个苹果有点坏不过其他的还好,3.439715536674221
23421,水果,0,很不好，不要买了，不好吃，差评,10.363188705561655
61221,酒店,0,除了位置，其他无一满意，不值！,8.027467174595985
40284,衣服,1,样式不错.面料不错.质量不错,3.2297264338508485
44349,衣服,0,假货假货！！！！！！！！！！,7.445334634984536
29746,洗发水,1,很好，超值。超市一瓶都99了，,33.61734188168311
10748,平板,0,连个贴膜也不给啊，买家有点小气,37.304091135357474
25818,洗发水,1,一直用这个品牌，一如既往的好！,4.583333811629351
46790,衣服,0,裤子收到了 ，还挺不错噢……,24.131625774026915
39840,衣服,1,裤子不错，大小合适，很喜欢。,6.055523475109542
27531,洗发水,1,洗发水套装实惠好用，效果很好。,8.914894740747611
33368,洗发水,0,洗发水真的很垃圾，不配这个钱，,12.823850820676128
58968,酒店,0,离机场近而己，其它什么都没有,25.274903617630713
15681,水果,1,没有打蜡。味道不错，还可以吧！,10.078908838843596
45860,衣服,0,你这色差不是一般的大。。。。,7.894517497895468
4234,平板,1,总体还不错 华为品质值得信任,12.094880498516579
27818,洗发水,1,质量信赖京东商城，用完继续买，,6.821910718760118
39713,衣服,1,裤子很暖和，质量不错，物流很快,6.58447131133107
24489,水果,0,又小又差！！！最上当的一次交易,36.294475997070926
7895,平板,1,用着还行。接下来看看以后怎么样,9.044026114016987
34585,洗发水,0,说好当天能接到货，两天才收到！,38.862843869575
21579,水果,0,难吃 又小又酸。想扔掉不想吃了,30.667135931184077
13647,手机,1,外形和做工都不错，待机时间也长,3.6224073427582364
35257,洗发水,0,感觉买到了假货，一点都不好用,8.018930727114729
40185,衣服,1,值得拥有，一直都买这个牌子的,8.895871694344223
10256,平板,0,为什么没有发票！？手机漏光厉害,33.53692127256815
36592,蒙牛,1,蒙牛真不错~现在向牧场出发.！,95.85560930353354
44269,衣服,0,和照片差距太大了，颜色都不一样,1.8745272030792155
39171,衣服,1,衣服不错，经济实惠，穿着还可以,3.306916364319972
44286,衣服,0,掉色太严重了，才洗一次就洗白了,12.460794861421054
28857,洗发水,1,价格便宜，味道高温，好用，喜欢,6.065440800460917
44952,衣服,0,不满意！发了两条一样的给我。,7.929957632710766
38478,衣服,1,面料很好，款式时尚，穿上很舒服,3.4293244806243792
30653,洗发水,0,大家帮忙看一下这个是正品吗?,5.553111403902816
34340,洗发水,0,这太小了，还要38块，不值！,14.091974633062017
17693,水果,1,份量足，还没吃，吃了以后再评价,14.69052302014181
37819,蒙牛,0,最讨厌的公司，程度甚于蒙牛。,9.159156863330816
30680,洗发水,0,买亏了，超市比京东还便宜一些,5.419781946635732
31747,洗发水,0,货没送到订单就完成了？什么鬼,6.079966411155427
21100,水果,0,差评，下次不会再买了。。。。。,10.011561526079479
39566,衣服,1,做工很细致，面料不错，很满意,5.067829808633983
33483,洗发水,0,不好用，用了第二天头皮上一层油,7.972823793636462
4947,平板,1,还算可以，值得购买，物有所值。,3.959877279167659
4294,平板,1,看着还行不知道用了是什么情况,11.017614897613045
3976,平板,1,送给妈妈看剧用的，她说很喜欢,7.071170183169182
30698,洗发水,0,感觉像假货，连QS标示都没有，,15.779568729963897
32173,洗发水,0,洗完隔一天就发痒，谁买谁缺心眼,130.78472166759377
